room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name
private room,lisbon,santa maria maior,24.0,5.0,3,1.0,24.0,tropical room ( lisbon center)
private room,lisbon,arroios,88.0,4.5,2,1.0,25.0,city center lowcost double room 5
private room,lisbon,santa maria maior,9.0,4.0,1,1.0,23.0,nice single room lisbon city 3
private room,lisbon,santa maria maior,10.0,4.5,2,1.0,35.0,josé saramago room - stars rooms mouraria
private room,lisbon,arroios,13.0,4.5,2,0.0,36.0,bombarda 55 3
private room,lisbon,santa maria maior,36.0,5.0,3,1.0,27.0,páteo d`coleginho (mouraria&alfama)
private room,lisbon,santa maria maior,1.0,0.0,2,1.0,35.0,greatstay fanqueiros guest house 1 room 105
private room,lisbon,arroios,11.0,4.0,1,1.0,30.0,quarto martim moniz
private room,lisbon,santa maria maior,5.0,5.0,2,1.0,30.0,central double room
private room,lisbon,santa maria maior,36.0,4.5,2,1.0,36.0,double room perfect to explore lisbon by walking
private room,lisbon,arroios,28.0,4.5,2,1.0,30.0,double room \\ intendente
private room,lisbon,santa maria maior,5.0,4.5,2,1.0,35.0,greatstay fanqueiros guest house 1 room 107
private room,lisbon,santa maria maior,53.0,4.5,2,1.0,31.0,jungle gallery 1
private room,lisbon,são vicente,6.0,5.0,2,1.0,38.0,viva alfama!
private room,lisbon,são vicente,1.0,0.0,1,1.0,16.0,the most ancient room
private room,lisbon,são vicente,9.0,4.5,2,1.0,30.0,quarto tranquilo alfama
private room,lisbon,são vicente,1.0,0.0,3,1.0,13.0,"homestay in historical, home made for u @ alfama"
private room,lisbon,são vicente,4.0,5.0,2,0.0,25.0,graca - cozy room with the best view!
private room,lisbon,são vicente,2.0,0.0,2,1.0,28.0,cozy room in the beautiful old center of lisbon
private room,lisbon,são vicente,1.0,0.0,2,1.0,35.0,casa da graça - room sarath
private room,lisbon,são vicente,45.0,4.5,2,1.0,39.0,"historical center: simple,comfort,private toilet"
private room,lisbon,são vicente,1.0,0.0,2,1.0,22.0,en-suite bathroom room in graça
private room,lisbon,são vicente,1.0,0.0,2,1.0,27.0,near to best view and city center:d
private room,lisbon,são vicente,51.0,4.5,2,1.0,30.0,lisbon's flea market and viewpoints
private room,lisbon,são vicente,153.0,4.5,2,1.0,23.0,quarto simples
private room,lisbon,são vicente,2.0,0.0,2,1.0,24.0,cozy worldly room in graça
private room,lisbon,são vicente,12.0,5.0,2,1.0,38.0,unforgettable view in the center of lisboa
private room,lisbon,são vicente,1.0,0.0,2,1.0,20.0,shared room in lisbon
private room,lisbon,santa maria maior,1.0,0.0,1,1.0,30.0,room with river view in alfama
private room,lisbon,são vicente,7.0,5.0,2,1.0,41.0,room in the center of lisbon
private room,lisbon,são vicente,21.0,4.0,1,1.0,35.0,quarto com janela centro de lisboa
private room,lisbon,são vicente,3.0,4.5,2,1.0,24.0,room in the middle of alfama (gates of the sun)
private room,lisbon,santa maria maior,36.0,4.5,2,1.0,31.0,quarto privado em alfama.
private room,lisbon,são vicente,10.0,5.0,2,1.0,39.0,quarto na graça com linda vista + café da manhã
private room,lisbon,santa maria maior,2.0,0.0,3,2.0,30.0,alfama lounge
private room,lisbon,arroios,1.0,0.0,2,1.0,29.0,quartos duplo em voyage guest house
private room,lisbon,arroios,28.0,4.5,2,1.0,36.0,sunny room
private room,lisbon,arroios,175.0,5.0,2,1.0,35.0,"sunny room, great location"
private room,lisbon,arroios,2.0,0.0,2,1.0,30.0,a big room in heart of lisbon
private room,lisbon,arroios,22.0,4.5,2,1.0,39.0,low coast room in city center
private room,lisbon,arroios,1.0,0.0,2,1.0,35.0,private room  near saldanha (e2q5)
private room,lisbon,arroios,1.0,0.0,2,1.0,36.0,lis house lisbon hostel glbt
private room,lisbon,arroios,205.0,4.5,2,1.0,30.0,lisbon historic neighborhood  
private room,lisbon,arroios,133.0,4.0,4,1.0,30.0,lisbon historic center
private room,lisbon,arroios,5.0,5.0,2,1.0,36.0,private room for 2 in sunny lisboa
private room,lisbon,arroios,1.0,0.0,1,1.0,22.0,pink room
private room,lisbon,avenidas novas,1.0,0.0,2,1.0,30.0,b1.3★luminous central room★marquês | av. liberdade
private room,lisbon,alvalade,1.0,0.0,1,1.0,36.0,"bedroom with king size bed , campo pequeno"
private room,lisbon,avenidas novas,146.0,5.0,2,1.0,39.0,sunny double room in central lisbon
private room,lisbon,avenidas novas,1.0,0.0,2,1.0,37.0,student room 1 near ist and saldanha lisbon
private room,lisbon,areeiro,85.0,5.0,2,1.0,39.0,room in beautiful central apartment
private room,lisbon,arroios,1.0,0.0,4,1.0,36.0,manuel da maia #6
private room,lisbon,areeiro,2.0,0.0,1,1.0,24.0,quarto single no coração de lisboa
private room,lisbon,avenidas novas,5.0,5.0,1,1.0,30.0,suite in the center of lisbon
private room,lisbon,avenidas novas,1.0,0.0,5,1.0,30.0,"para o natal ou passagem de ano, funcional central"
private room,lisbon,areeiro,1.0,0.0,1,1.0,24.0,new! cozy single private room w/ great location! 5
private room,lisbon,areeiro,11.0,4.5,2,1.0,38.0,home out 6 - room at city center
private room,lisbon,arroios,2.0,0.0,2,1.0,36.0,brother's rooms
private room,lisbon,avenidas novas,1.0,0.0,2,1.0,30.0,b1.4★luminous central room★marquês | av. liberdade
private room,lisbon,avenidas novas,21.0,5.0,1,1.0,36.0,"gulbenkian park residence, room 3"
private room,lisbon,avenidas novas,1.0,0.0,2,1.0,29.0,33 ★ sunny stylish room ★ central | famous avenue
private room,lisbon,avenidas novas,33.0,4.5,1,1.0,23.0,room in lisbon - private wc - wifi
private room,lisbon,areeiro,4.0,4.5,2,1.0,20.0,big and bright double room in lisbon
private room,lisbon,avenidas novas,30.0,4.5,1,1.0,34.0,"gulbenkian park residence, room 5"
private room,lisbon,avenidas novas,1.0,0.0,1,1.0,20.0,avenidas novas
private room,lisbon,alvalade,25.0,5.0,2,1.0,38.0,a room in a beautiful family house
private room,lisbon,avenidas novas,59.0,4.5,2,1.0,36.0,quarto com wc privativo no saldanha
private room,lisbon,areeiro,1.0,0.0,2,1.0,18.0,bright and cozy room - near av. roma
private room,lisbon,arroios,41.0,4.5,2,1.0,31.0,ledi lisbon twin bedroom 3
private room,lisbon,avenidas novas,2.0,0.0,2,1.0,22.0,double room rep05
private room,lisbon,avenidas novas,22.0,5.0,2,1.0,34.0,central bright bedroom - indoors garden 3
private room,lisbon,areeiro,4.0,5.0,2,0.0,38.0,confortable room 3
private room,lisbon,areeiro,17.0,4.0,2,1.0,36.0,mini hostel in lisbon room for 2 guests
private room,lisbon,arroios,4.0,4.0,2,1.0,25.0,alameda student room 3 backside calm 2 metro lines
private room,lisbon,areeiro,6.0,4.5,2,1.0,38.0,home out 5 - room at city center
private room,lisbon,arroios,1.0,0.0,2,1.0,34.0,luxury suite 1722 alameda 4l own bathroom 2 metro
private room,lisbon,arroios,2.0,0.0,2,1.0,38.0,guest house & hostel - lb
private room,lisbon,areeiro,110.0,4.5,2,1.0,24.0,1st floor - landmarks doubleroom
private room,lisbon,areeiro,60.0,4.0,2,1.0,36.0,mini hostel in lisbon. room for 2 guests
private room,lisbon,arroios,2.0,0.0,3,1.0,21.0,para férias ou trabalho.
private room,lisbon,areeiro,3.0,4.5,2,1.0,38.0,home out 12 - room at city center
private room,lisbon,areeiro,30.0,4.5,2,1.0,38.0,home out 3 - room at city center w/balcony
private room,lisbon,areeiro,1.0,0.0,1,1.0,14.0,quarto confortável no centro de lisboa
private room,lisbon,areeiro,37.0,4.5,2,1.0,24.0,4th floor _ azulejo doubleroom
private room,lisbon,arroios,3.0,3.5,2,1.0,27.0,alameda 4l luxury room bathroom 2x metro
private room,lisbon,areeiro,32.0,4.5,2,1.0,32.0,double room in alameda
private room,lisbon,areeiro,6.0,4.5,2,1.0,36.0,home out 16 - room at city center
private room,lisbon,areeiro,7.0,5.0,2,1.0,36.0,home out 17 - room at city center
private room,lisbon,arroios,4.0,4.0,2,1.0,16.0,nice bright room - alameda - big bed - 2 metro li
private room,lisbon,areeiro,33.0,5.0,2,1.0,30.0,4th floor _ alfama doubleroom (backyard balcony)
private room,lisbon,areeiro,52.0,5.0,2,1.0,39.0,sunny double room
private room,lisbon,arroios,3.0,4.0,2,1.0,29.0,luxury room 2 big&splendid 2metro lines red green
private room,lisbon,areeiro,2.0,0.0,2,1.0,29.0,45★bright ensuite room★emblematic square | alameda
private room,lisbon,arroios,6.0,4.5,2,1.0,35.0,06 ★ radiant stylish room★ central | av. liberdade
private room,lisbon,areeiro,2.0,0.0,2,1.0,23.0,alameda luxury room 1 backside 2 metro lines
private room,lisbon,areeiro,21.0,5.0,2,1.0,30.0,home out 4 - room at city center
private room,lisbon,penha de frança,105.0,4.5,2,1.0,35.0,double bedroom not too touristy
private room,lisbon,arroios,8.0,4.5,1,1.0,20.0,single room near saldanha center
private room,lisbon,arroios,56.0,4.5,2,1.0,18.0,cozy bedroom in lisbon
private room,lisbon,arroios,27.0,4.5,3,1.0,30.0,private bathroom & living room! auto check-in
private room,lisbon,arroios,38.0,4.5,2,1.0,30.0,double room with balcony! auto check-in
private room,lisbon,arroios,6.0,5.0,2,1.0,36.0,luxury double room
private room,lisbon,arroios,54.0,5.0,2,1.0,31.0,goodnight room&breakfast
private room,lisbon,arroios,23.0,4.0,3,1.0,18.0,apartamento rustico a 5 minutos do centro
private room,lisbon,penha de frança,4.0,5.0,2,1.0,30.0,casa acolhedora
private room,lisbon,arroios,2.0,0.0,2,1.0,20.0,double bed room i01
private room,lisbon,arroios,1.0,0.0,2,1.0,22.0,nice double room h4
private room,lisbon,arroios,1.0,0.0,4,1.0,32.0,13 ★ sunny modern room ★ city center | alameda
private room,lisbon,arroios,1.0,0.0,2,1.0,20.0,double bed room f05
private room,lisbon,arroios,51.0,4.5,1,1.0,22.0,阳光小屋
private room,lisbon,santo antónio,61.0,4.5,2,1.0,24.0,endless summer room @ surfgasm central guest house
private room,lisbon,arroios,30.0,5.0,2,1.0,23.0,"cosy room, great location!"
private room,lisbon,arroios,10.0,4.0,2,1.0,24.0,cozy room with window in a awesome location.
private room,lisbon,arroios,3.0,4.5,1,1.0,30.0,quarto bairro alto
private room,lisbon,arroios,20.0,4.5,2,1.0,18.0,e. quarto privado com tv e internet
private room,lisbon,areeiro,1.0,0.0,2,1.0,21.0,12 ★ sunny modern room ★ city center | alameda
private room,lisbon,arroios,1.0,0.0,1,1.0,30.0,lisbon city center fs2-room8
private room,lisbon,arroios,26.0,4.5,2,1.0,34.0,ledi lisbon twin bedroom 2
private room,lisbon,santo antónio,78.0,4.5,2,1.0,24.0,downtowncosyroom+privatebath@surfgasmhouseterrace
private room,lisbon,penha de frança,2.0,0.0,2,1.0,22.0,plan b - apartment lisbon
private room,lisbon,avenidas novas,12.0,4.5,2,1.0,30.0,lisbonera guesthouse - bairro alto room
private room,lisbon,arroios,1.0,0.0,2,0.0,32.0,av almirante reis room
private room,lisbon,areeiro,1.0,0.0,2,1.0,25.0,41★bright central room★emblematic square | alameda
private room,lisbon,arroios,11.0,4.0,2,1.0,24.0,room - 3 close to intendente metro
private room,lisbon,arroios,4.0,4.5,2,1.0,24.0,room - 4 close to intendente metro
private room,lisbon,santo antónio,125.0,4.5,2,1.0,24.0,room for rental in central lisbon
private room,lisbon,alvalade,32.0,4.5,3,1.0,30.0,campo grande room in lisboa (3)
private room,lisbon,são domingos de benfica,5.0,5.0,2,1.0,30.0,acogedora habitación con desayuno
private room,lisbon,lumiar,1.0,0.0,2,1.0,32.0,cosy bedrooms in a duplex - telheiras
private room,lisbon,carnide,2.0,0.0,2,1.0,10.0,affordable and silent room/15 min from city center
private room,lisbon,alvalade,13.0,5.0,2,1.0,36.0,well located nice room
private room,lisbon,lumiar,14.0,5.0,1,1.0,24.0,quiet room on a quiet neighborhood
private room,lisbon,são domingos de benfica,6.0,5.0,2,1.0,28.0,lisbon living
private room,lisbon,lumiar,65.0,5.0,2,1.0,29.0,cosy bedroom in lisbon ii
private room,lisbon,alvalade,4.0,4.5,2,1.0,36.0,lxroller pasteis de belém - bunkbed
private room,lisbon,lumiar,11.0,5.0,2,1.0,35.0,double bed & private bathroom
private room,lisbon,lumiar,7.0,4.0,3,1.0,30.0,"quiet room for 1, 2 or 3"
private room,lisbon,são domingos de benfica,7.0,5.0,2,1.0,39.0,big cozy room with king size bed & breakfast inc
private room,lisbon,arroios,24.0,4.5,1,1.0,31.0,with private wc! charming flat! auto check-in
private room,lisbon,arroios,2.0,0.0,2,1.0,30.0,couple room lisbon center
private room,lisbon,areeiro,72.0,4.5,2,1.0,28.0,1st floor - tram28 doubleroom
private room,lisbon,avenidas novas,2.0,0.0,2,1.0,22.0,26 ★ sunny stylish room ★ central | famous avenue
private room,lisbon,avenidas novas,4.0,5.0,2,1.0,34.0,double room lisbon center gulbenkian foundation
private room,lisbon,areeiro,2.0,0.0,2,1.0,35.0,new! bright double room in lisbon center! 3
private room,lisbon,arroios,46.0,4.5,2,1.0,30.0,fly to lisbon hostel double room i
private room,lisbon,avenidas novas,4.0,5.0,2,1.0,24.0,double room in lisbon
private room,lisbon,avenidas novas,15.0,4.0,4,2.0,27.0,charming room 10min from airport
private room,lisbon,arroios,1.0,0.0,2,1.0,21.0,double bedroom in great location #1
private room,lisbon,areeiro,4.0,5.0,2,1.0,38.0,confortable room 2
private room,lisbon,areeiro,8.0,4.5,2,1.0,35.0,beautiful couple no saldanha. lisboa central!
private room,lisbon,santo antónio,7.0,4.0,1,1.0,20.0,cozy private room! great location! auto check-in
private room,lisbon,avenidas novas,3.0,4.0,2,1.0,27.0,parque 2 room 1414 in lisbon center with balcony
private room,lisbon,avenidas novas,19.0,4.5,1,1.0,21.0,room 3.3 @ parque / são sebastião
private room,lisbon,arroios,13.0,4.5,2,1.0,22.0,cosy room in a house with nice view
private room,lisbon,areeiro,11.0,4.5,2,1.0,30.0,cozy room near downtown
private room,lisbon,areeiro,17.0,5.0,2,1.0,38.0,lovely & very quiet double room
private room,lisbon,areeiro,6.0,4.0,2,1.0,18.0,new big room 1122 alameda 4r red&green metro
private room,lisbon,areeiro,1.0,0.0,2,1.0,22.0,cozy room city center a05
private room,lisbon,arroios,1.0,0.0,1,1.0,21.0,new: olivia's room
private room,lisbon,arroios,15.0,5.0,1,1.0,24.0,quarto alfama
private room,lisbon,arroios,15.0,4.5,2,1.0,25.0,casa da alice - blue room
private room,lisbon,arroios,48.0,4.5,1,1.0,16.0,the sub-cave - room aron
private room,lisbon,arroios,10.0,4.5,2,1.0,18.0,1.4.2 - double bed arroios/saldanha
private room,lisbon,avenidas novas,6.0,4.0,2,1.0,24.0,room 1.2.1 @ parque / são sebastião metro
private room,lisbon,campolide,28.0,5.0,2,1.0,22.0,pool room next lisbon downtown center!
private room,lisbon,arroios,79.0,4.5,2,1.0,21.0,two beds room
private room,lisbon,penha de frança,9.0,4.5,2,1.0,31.0,little room**king size bed**very central**arroios
private room,lisbon,alvalade,2.0,0.0,4,2.0,27.0,2 double rooms +wifi+free parking+kitchen
private room,lisbon,penha de frança,1.0,0.0,2,1.0,23.0,mags house
private room,lisbon,areeiro,1.0,0.0,2,1.0,34.0,lisboa / alameda / centro
private room,lisbon,penha de frança,3.0,5.0,2,1.0,30.0,quiet-bedroom 7 minutes from city center (#1)
private room,lisbon,penha de frança,1.0,0.0,2,1.0,18.0,double bedroom with balcony in lisbon
private room,lisbon,penha de frança,1.0,0.0,2,1.0,23.0,twin room in penha de frança 1
private room,lisbon,beato,17.0,4.5,4,1.0,34.0,"sunny olaias room, in front of meto"
private room,lisbon,penha de frança,7.0,4.5,1,1.0,34.0,cosy and comfortable blue room
private room,lisbon,penha de frança,19.0,4.5,2,1.0,12.0,2 single rooms in nice portuguese apartment
private room,lisbon,penha de frança,15.0,4.5,2,1.0,23.0,twin room in penha de frança
private room,lisbon,beato,7.0,4.0,2,1.0,22.0,cosy between city centre and airport. metro 100m
private room,lisbon,areeiro,1.0,0.0,1,1.0,28.0,férias na linda cidade de lisboa
private room,lisbon,arroios,34.0,4.5,2,1.0,38.0,a lisbon odissey @ house of yes!
private room,lisbon,arroios,2.0,0.0,2,1.0,36.0,beautiful large and light double room in anjos
private room,lisbon,penha de frança,1.0,0.0,1,0.0,34.0,huge and cool room in the heart of lisbon
private room,lisbon,arroios,16.0,4.5,2,1.0,24.0,f. quarto privado com tv e internet
private room,lisbon,penha de frança,6.0,5.0,2,1.0,36.0,cosy bedroom in lisbon
private room,lisbon,penha de frança,7.0,4.5,2,1.0,35.0,homesweethome: charming room for 2 near down town
private room,lisbon,areeiro,9.0,5.0,2,1.0,35.0,surflab double or twin room
private room,lisbon,penha de frança,89.0,4.5,1,1.0,20.0,sweet room in center of lisbon !
private room,lisbon,penha de frança,4.0,4.5,2,1.0,36.0,room in beautiful square in lisboa
private room,lisbon,penha de frança,1.0,0.0,1,1.0,22.0,"double room, lisbon river view!"
private room,lisbon,penha de frança,6.0,5.0,2,1.0,30.0,big double room near graça with amazing view
private room,lisbon,areeiro,15.0,5.0,2,1.0,31.0,double suite with private bathroom
private room,lisbon,penha de frança,3.0,4.5,2,1.0,27.0,room in a friendly and cozy flat
private room,lisbon,penha de frança,5.0,5.0,2,1.0,23.0,bright & quite double bedroom | great location
private room,lisbon,penha de frança,7.0,5.0,11,4.0,31.0,"lisbon graffiti b&b, cosy rooms."
private room,lisbon,penha de frança,79.0,4.5,2,1.0,27.0,quiet apartment in central lisbon
private room,lisbon,penha de frança,6.0,5.0,2,1.0,29.0,lisbon graffiti guesthouse. 4 rooms
private room,lisbon,penha de frança,6.0,4.5,2,1.0,31.0,lisbon graffiti b&b. near arroios
private room,lisbon,penha de frança,11.0,5.0,1,1.0,24.0,cosy room in alameda's flat
private room,lisbon,areeiro,1.0,0.0,1,1.0,12.0,quarto acolhedor
private room,lisbon,penha de frança,1.0,0.0,1,1.0,30.0,bright double room in cozy flat in the center
private room,lisbon,penha de frança,20.0,5.0,2,1.0,41.0,fantastic apartment in lisbon
private room,lisbon,penha de frança,3.0,3.5,2,1.0,34.0,room center lisbon/for 2
private room,lisbon,penha de frança,26.0,5.0,2,1.0,21.0,quiet central double room + guided tours-ask info
private room,lisbon,penha de frança,2.0,0.0,11,4.0,28.0,lisbon graffiti. 4 beautiful rooms.
private room,lisbon,areeiro,6.0,4.5,2,1.0,35.0,double or single room whit balcony
private room,lisbon,penha de frança,9.0,4.5,2,1.0,32.0,double room with private bathroom
private room,lisbon,penha de frança,16.0,5.0,4,1.0,18.0,central lisbon room next to 28 tram stop
private room,lisbon,são vicente,93.0,4.0,2,1.0,25.0,"a room at the viewpoint iii
"
private room,lisbon,penha de frança,11.0,5.0,2,1.0,20.0,private room in lisbon
private room,lisbon,avenidas novas,25.0,4.5,1,1.0,35.0,lisbon (very central/ quiet area)
private room,lisbon,avenidas novas,1.0,0.0,1,1.0,16.0,simple spacious room in big flat with cool locals
private room,lisbon,avenidas novas,19.0,4.5,2,1.0,36.0,cozy private room with breakfast
private room,lisbon,avenidas novas,2.0,0.0,1,1.0,24.0,cosy room in av. 5 de outubro
